word,cohyponyms
tuberculosis,"['pestilence', 'plague', 'pest', 'aids', 'brucellosis', 'cholera', 'dengue', 'dysentery', 'hepatitis', 'herpes', 'mononucleosis', 'mono', 'leprosy', 'listeriosis', 'meningitis', 'mumps', 'paratyphoid', 'poliomyelitis', 'polio', 'rickettsiosis', 't.b.', 'tb', 'typhoid', 'pertussis', 'yaws', 'framboesia', 'frambesia', 'shigellosis', 'pestis', 'myosis', 'shingles', 'zoster', 'choriomeningitis', 'encephalomeningitis', 'cerebromeningitis', 'meningoencephalitis', 'leptomeningitis', 'sodoku', 'typhus', 'rickettsialpox', 'consumption', 'phthisis', 'scrofula', 'struma', 'pox', 'contagion', 'cold', 'influenza', 'flu', 'grippe', 'morbilli', 'rubeola', 'measles', 'diphtheria', 'scarlatina', 'vd', 'std', 'dose', 'rubella', 'variola', 'smallpox', 'chickenpox', 'varicella', 'vaccinia', 'cowpox', 'gonorrhea', 'clap', 'gonorrhoea', 'syphilis', 'lues', 'syph', 'lgv', 'chlamydia', 'sars', 'mers', 'corona', 'coronavirus', 'alastrim', 'pseudovariola', 'pseudosmallpox', 'neurosyphilis']"
calf,"['baby', 'whelp', 'pup', 'cub', 'kit', 'suckling', 'kitty', 'kitten', 'foal', 'piglet', 'shoat', 'piggy', 'shote', 'heifer', 'bullock', 'lamb', 'fawn', 'abductor', 'adductor', 'extensor', 'flexor', 'deltoid', 'serratus', 'pectoral', 'pecs', 'pectoralis', 'intercostal', 'depressor', 'abdominal', 'ab', 'lat', 'gluteus', 'glute', 'sura', 'gastrocnemius', 'psoas', 'rhomboid', 'soleus', 'splenius', 'peroneus', 'biceps', 'triceps', 'sartorius', 'scalenus', 'sternocleidomastoid', 'teres', 'tibialis', 'trapezius', 'temporalis', 'puppy', 'dogy', 'leppy', 'dogie', 'maverick', 'filly', 'colt', 'lambkin', 'hog', 'hogget', 'hogg', 'teg', 'parr', 'quad', 'quadriceps', 'oblique', 'masseter', 'platysma', 'ridgel', 'ridgil', 'ridgling', 'ridgeling', 'hatchling', 'orphan', 'spat', 'pronator', 'supinator', 'levator', 'rectus', 'sphincter', 'tensor', 'fledgling', 'fledgeling', 'nestling', 'eaglet', 'biddy', 'chick', 'cygnet', 'whitebait', 'brit', 'britt', 'agonist', 'antagonist', 'myometrium']"
sociology,"['civics', 'anthropology', 'politics', 'government', 'economics', 'proxemics', 'archeology', 'archaeology', 'ethnography', 'ethnology', 'geopolitics', 'realpolitik', 'econometrics', 'finance', 'macroeconomics', 'microeconomics', 'criminology', 'demography', 'psephology', 'sociometry', 'psychographics', 'physics', 'assyriology', 'egyptology', 'sumerology', 'palaeoclimatology', 'paleoclimatology', 'palaeogeography', 'paleogeography', 'paleography', 'palaeopathology', 'paleopathology', 'palaetiology', 'paletiology', 'palaeology', 'paleology', 'protoanthropology', 'protohistory', 'palaeoethnography', 'paleoethnography', 'craniometry', 'garbology', 'mythology', 'ritualism', 'geostrategy', 'penology', 'poenology', 'biostatistics', 'biometrics', 'biometry', 'morphology', 'paleobiology', 'palaeobiology', 'mathematics', 'maths', 'math', 'agronomy', 'agrobiology', 'agrology', 'tectonics', 'architectonics', 'metallurgy', 'metrology', 'nutrition', 'psychology', 'informatics', 'ip', 'strategics', 'systematics', 'thanatology', 'cryptology', 'cryptography', 'cryptanalysis', 'cryptanalytics', 'linguistics', 'bioscience', 'chemistry', 'cosmography', 'psychopathology', 'psychonomics', 'neuropsychology', 'psychophysiology', 'psychometrika', 'psychometry', 'psychometrics', 'introspectionism', 'nlp', 'cybernetics', 'biosystematy', 'biosystematics', 'taxonomy', 'dendrology', 'etymology', 'diachrony', 'neurolinguistics', 'pragmatics', 'semantics', 'sociolinguistics', 'structuralism', 'biology', 'craniology', 'dermatoglyphics', 'dietetics', 'eugenics', 'dysgenics', 'cacogenics', 'euthenics', 'immunochemistry', 'chemoimmunology', 'electrochemistry', 'femtochemistry', 'geochemistry', 'photochemistry', 'radiochemistry', 'thermochemistry', 'astronomy', 'uranology', 'aeronautics', 'astronautics', 'biophysics', 'cryogeny', 'cryogenics', 'crystallography', 'electromagnetics', 'electromagnetism', 'electronics', 'electrostatics', 'mechanics', 'nucleonics', 'optics', 'rheology', 'thermodynamics', 'acoustics', 'fossilology', 'paleontology', 'palaeontology', 'geology', 'meteorology', 'oceanology', 'oceanography', 'limnology', 'geography', 'geographics', 'arithmetic', 'geometry', 'trig', 'trigonometry', 'algebra', 'calculus', 'topology', 'metamathematics', 'statistics', 'memory', 'psycholinguistics', 'psychophysics', 'behaviorism', 'behaviourism', 'psychodynamics', 'cladistics', 'mt', 'lexicostatistics', 'deixis', 'semasiology', 'grammar', 'phonemics', 'phonology', 'morphophonemics', 'epigraphy', 'protoarcheology', 'protoarchaeology', 'biogeography', 'phytology', 'botany', 'cryobiology', 'cytology', 'bionomics', 'ecology', 'embryology', 'astrobiology', 'exobiology', 'forestry', 'genetics', 'microbiology', 'neurobiology', 'physiology', 'radiobiology', 'sociobiology', 'zoology', 'biodynamics', 'phrenology', 'macrobiotics', 'medicine', 'pathology', 'radiology', 'serology', 'surgery', 'orthopaedics', 'orthopedics', 'neurology', 'esthesiology', 'biochemistry', 'phytochemistry', 'astrodynamics', 'astrometry', 'astrophysics', 'selenology', 'avionics', 'microelectronics', 'thermionics', 'hydraulics', 'pneumatics', 'statics', 'kinetics', 'dynamics', 'kinematics', 'aerodynamics', 'aeromechanics', 'catoptrics', 'holography', 'thermostatics', 'harmonics', 'phonetics', 'micropaleontology', 'hypsography', 'palaeogeology', 'paleogeology', 'geophysics', 'orology', 'orography', 'stratigraphy', 'mineralogy', 'spelaeology', 'speleology', 'aerology', 'climatology', 'nephology', 'hydrography', 'physiography', 'topography', 'algorism', 'triangulation', 'quadratics', 'analysis', 'correlation', 'reflexology', 'neobehaviorism', 'syntax', 'orthoepy']"
deer,"['elk', 'buffalo', 'wapiti', 'brocket', 'ox', 'aurochs', 'pasang', 'pollard', 'bovid', 'pronghorn', 'prongbuck', 'cervid', 'chevrotain', 'camelopard', 'giraffe', 'bovine', 'bison', 'sheep', 'goat', 'antelope', 'pricket', 'fawn', 'sambar', 'sambur', 'sika', 'whitetail', 'moose', 'reindeer', 'caribou', 'muntjac', 'elaphure', 'kanchil', 'napu', 'okapi', 'boar', 'cows', 'cattle', 'oxen', 'kine', 'brahman', 'brahma', 'brahmin', 'anoa', 'tamarau', 'tamarao', 'wisent', 'ewe', 'ram', 'tup', 'wether', 'argali', 'argal', 'urial', 'audad', 'aoudad', 'arui', 'kid', 'billy', 'nanny', 'goral', 'serow', 'chamois', 'takin', 'blackbuck', 'gerenuk', 'addax', 'wildebeest', 'gnu', 'hartebeest', 'topi', 'sassaby', 'impala', 'gazelle', 'bongo', 'koodoo', 'kudu', 'koudou', 'nylghau', 'nylghai', 'nilgai', 'saiga', 'steenbok', 'steinbok', 'eland', 'waterbuck', 'puku', 'oryx', 'stag', 'hart', 'hind', 'blacktail', 'roebuck', 'swine', 'peccary', 'hippopotamus', 'hippo', 'ruminant', 'camel', 'llama', 'vicuna', 'pig', 'hog', 'grunter', 'squealer', 'sow', 'razorback', 'babirussa', 'babirusa', 'babiroussa', 'warthog', 'javelina', 'dromedary', 'guanaco', 'alpaca', 'porker', 'urus', 'yak', 'banting', 'banteng', 'tsine', 'stirk', 'bullock', 'steer', 'bull', 'cow', 'beef', 'welsh', 'africander', 'milker', 'milcher', 'devon', 'grade', 'zebu', 'carabao', 'bellwether', 'cotswold', 'hampshire', 'lincoln', 'exmoor', 'cheviot', 'caracul', 'karakul', 'broadtail', 'longwool', 'merino', 'rambouillet', 'cimarron', 'bighorn', 'mouflon', 'moufflon', 'angora', 'markhor', 'markhoor', 'ibex', 'springbok', 'springbuck', 'nyala', 'bushbuck', 'guib', 'kob', 'lechwe', 'gemsbok', 'gemsbuck']"
pontoon,"['scow', 'wherry', 'dredger', 'houseboat', 'showboat', 'gig', 'ark', 'flatboat', 'lighter', 'barge', 'hoy', 'bumboat', 'narrowboat', 'catamaran', 'ferryboat', 'ferry', 'fireboat', 'gondola', 'gunboat', 'junk', 'longboat', 'lugger', 'mackinaw', 'packet', 'mailboat', 'powerboat', 'motorboat', 'punt', 'steamboat', 'surfboat', 'tender', 'pinnace', 'cutter', 'towboat', 'tug', 'tugboat', 'tower', 'cruiser', 'launch', 'outboard', 'speedboat', 'scooter', 'keelboat', 'lifeboat', 'whaleboat', 'canoe', 'cockleshell', 'coracle', 'dory', 'rowboat', 'dinghy', 'skiff', 'yawl', 'hydroplane', 'hydrofoil', 'birchbark', 'pirogue', 'dugout', 'kayak', 'shell', 'sampan', 'jolly', 'scull']"
vodka,"['drambuie', 'aquavit', 'akvavit', 'arak', 'arrack', 'bitters', 'brandy', 'gin', 'ouzo', 'rum', 'schnaps', 'schnapps', 'mescal', 'tequila', 'whisky', 'whiskey', 'firewater', 'lacing', 'applejack', 'calvados', 'armagnac', 'cognac', 'grappa', 'kirsch', 'marc', 'slivovitz', 'hollands', 'geneva', 'grog', 'demerara', 'bourbon', 'corn', 'irish', 'rye', 'scotch', 'bootleg', 'moonshine', 'poteen', 'beaujolais', 'medoc', 'claret', 'chablis', 'montrachet', 'homebrew', 'hooch', 'hootch', 'kavakava', 'kava', 'aperitif', 'brew', 'brewage', 'sake', 'saki', 'nipa', 'wine', 'vino', 'liquor', 'spirits', 'booze', 'pulque', 'liqueur', 'cordial', 'perry', 'rotgut', 'slug', 'kumis', 'koumiss', 'pruno', 'beer', 'kvass', 'mead', 'cassiri', 'vintage', 'rose', 'burgundy', 'bordeaux', 'dubonnet', 'maconnais', 'macon', 'plonk', 'retsina', 'tokay', 'vermouth', 'generic', 'varietal', 'absinthe', 'absinth', 'amaretto', 'anisette', 'benedictine', 'chartreuse', 'galliano', 'kummel', 'maraschino', 'pastis', 'pernod', 'ratafia', 'ratafee', 'sambuca', 'persicot', 'cocktail', 'highball', 'spritzer', 'flip', 'swizzle', 'toddy', 'mimosa', 'punch', 'rickey', 'suds', 'lager', 'ale', 'metheglin', 'czworniak', 'dwojniak', 'trojniak', 'chianti', 'cabernet', 'merlot', 'rioja', 'zinfandel', 'chardonnay', 'moselle', 'muscadet', 'hock', 'rhenish', 'sack', 'soave', 'sauterne', 'sauternes', 'verdicchio', 'vouvray', 'yquem', 'champagne', 'bubbly', 'madeira', 'port', 'sherry', 'marsala', 'muscat', 'muscadel', 'muscatel', 'muscadelle', 'bishop', 'negus', 'kahlua', 'curacoa', 'curacao', 'bullshot', 'daiquiri', 'gimlet', 'grasshopper', 'manhattan', 'margarita', 'martini', 'sazerac', 'screwdriver', 'sidecar', 'sour', 'stinger', 'morangoska', 'caipiblack', 'cobbler', 'collins', 'julep', 'sling', 'zombie', 'zombi', 'cup', 'wassail', 'eggnog', 'glogg', 'munchener', 'bock', 'oktoberfest', 'octoberfest', 'pilsner', 'pilsener', 'malt', 'weissbier', 'bitter', 'burton', 'porter', 'stout', 'riesling', 'liebfraumilch', 'malmsey', 'manzanilla', 'amontillado']"
clubhouse,"['hall', 'house', 'temple', 'lodge', 'villa', 'bathhouse', 'chapterhouse', 'bagnio', 'capitol', 'courthouse', 'conservatory', 'court', 'residence', 'manse', 'tabernacle', 'canteen', 'basilica', 'palace', 'sanatorium', 'cathedral', 'shambles', 'abattoir', 'butchery', 'slaughterhouse', 'architecture', 'aviary', 'volary', 'center', 'centre', 'club', 'dorm', 'dormitory', 'feedlot', 'firetrap', 'summerhouse', 'gazebo', 'glasshouse', 'greenhouse', 'hotel', 'library', 'ministry', 'mortuary', 'morgue', 'observatory', 'outbuilding', 'packinghouse', 'planetarium', 'presbytery', 'restaurant', 'eatery', 'rink', 'rotunda', 'ruin', 'school', 'schoolhouse', 'skyscraper', 'tavern', 'theatre', 'theater', 'brothel', 'bordello', 'bawdyhouse', 'cathouse', 'whorehouse', 'tenement', 'barn', 'hencoop', 'henhouse', 'coop', 'stalls', 'stable', 'casino', 'belvedere', 'chancellery', 'customhouse', 'customshouse', 'pentagon', 'statehouse', 'hothouse', 'orangery', 'guildhall', 'lyceum', 'fleabag', 'inn', 'hostelry', 'auberge', 'hostel', 'spa', 'ritz', 'resort', 'boardinghouse', 'bungalow', 'cottage', 'cabin', 'chalet', 'dollhouse', 'duplex', 'farmhouse', 'gatehouse', 'guesthouse', 'hacienda', 'maisonnette', 'maisonette', 'mansion', 'saltbox', 'soddy', 'icehouse', 'smokehouse', 'clinic', 'infirmary', 'hospital', 'crematorium', 'crematory', 'remise', 'garage', 'doghouse', 'kennel', 'jakes', 'outhouse', 'privy', 'shed', 'bethel', 'chapel', 'church', 'conventicle', 'meetinghouse', 'masjid', 'musjid', 'mosque', 'shrine', 'synagogue', 'bistro', 'brasserie', 'brewpub', 'coffeehouse', 'cafe', 'cafeteria', 'diner', 'grillroom', 'grill', 'lunchroom', 'rotisserie', 'steakhouse', 'chophouse', 'teashop', 'teahouse', 'tearoom', 'ice', 'conservatoire', 'wtc', 'taphouse', 'pothouse', 'saloon', 'pub', 'rathskeller', 'shebeen', 'zikkurat', 'zikurat', 'ziggurat', 'cinema', 'opera', 'cowhouse', 'cowshed', 'byre', 'cowbarn', 'consulate', 'embassy', 'gildhall', 'khan', 'caravansary', 'caravanserai', 'imaret', 'posthouse', 'roadhouse', 'motel', 'chateau', 'dacha', 'flophouse', 'dosshouse', 'manor', 'castle', 'mcmansion', 'deanery', 'rectory', 'parsonage', 'vicarage', 'cloister', 'vatican', 'brownstone', 'sudatorium', 'sudatory', 'dispensary', 'creche', 'pesthouse', 'lazaret', 'lazarette', 'lazaretto', 'institution', 'asylum', 'sanitarium', 'sanatarium', 'carport', 'apiary', 'boathouse', 'toolhouse', 'toolshed', 'woodshed', 'chantry', 'abbey', 'duomo', 'kirk', 'caaba', 'kaaba', 'oracle', 'stupa', 'tope', 'pagoda', 'pantheon', 'parthenon', 'caff', 'cybercafe', 'estaminet', 'automat', 'buttery', 'alehouse', 'babel', 'bioscope', 'fleapit', 'multiplex', 'alcazar', 'alhambra', 'tuileries', 'versailles', 'convent', 'monastery', 'priory', 'madhouse', 'nuthouse', 'bedlam', 'minster']"
schoolmaster,"['chancellor', 'master', 'headmaster', 'headmistress', 'housemaster', 'academic', 'academician', 'reader', 'lector', 'lecturer', 'head', 'principal', 'teacher', 'instructor', 'bethune', 'braille', 'carnegie', 'comenius', 'dewey', 'froebel', 'gallaudet', 'hopkins', 'hutchins', 'laney', 'lowell', 'mann', 'mcguffey', 'montessori', 'moynihan', 'naismith', 'orff', 'peabody', 'pitman', 'sullivan', 'washington', 'white', 'willard', 'witherspoon', 'professor', 'prof', 'bahai', 'catechist', 'coach', 'tutor', 'demonstrator', 'docent', 'governess', 'instructress', 'missionary', 'preceptor', 'don', 'schoolteacher', 'crammer', 'winfred', 'wynfrith', 'boniface', 'cyril', 'livingstone', 'whitman', 'xavier', 'schoolmarm', ""schoolma'am"", 'mistress', 'schoolmistress', 'scopes']"
premier,"['gustavus', 'charles', 'edward', 'george', 'president', 'adams', 'bush', 'harrison', 'johnson', 'roosevelt', 'pepin', 'artaxerxes', 'ethelred', 'james', 'carolus', 'charlemagne', 'chancellor', 'pm', 'monarch', 'sovereign', 'taoiseach', 'finnbogadottir', 'arthur', 'buchanan', 'dubya', 'dubyuh', 'obama', 'carter', 'cleveland', 'clinton', 'coolidge', 'ike', 'eisenhower', 'fillmore', 'ford', 'garfield', 'grant', 'harding', 'hayes', 'hoover', 'jackson', 'jefferson', 'lbj', 'kennedy', 'jfk', 'lincoln', 'madison', 'mckinley', 'monroe', 'nixon', 'pierce', 'polk', 'reagan', 'fdr', 'taft', 'taylor', 'truman', 'tyler', 'washington', 'wilson', 'capetian', 'carolingian', 'carlovingian', 'tzar', 'tsar', 'czar', 'emperor', 'king', 'rex', 'merovingian', 'shah', 'godunov', 'empress', 'kaiser', 'tenno', 'mikado', 'romanoff', 'romanov', 'temujin', 'hirohito', 'justinian', 'mutsuhito', 'napoleon', 'bonaparte', 'messiah', 'ahab', 'akhenaten', 'akhenaton', 'ikhanaton', 'alaric', 'alfred', 'ashurbanipal', 'asurbanipal', 'assurbanipal', 'athelstan', 'attila', 'bruce', 'clovis', 'croesus', 'david', 'edwin', 'egbert', 'ethelbert', 'fahd', 'faisal', 'ferdinand', 'genseric', 'gaiseric', 'gilgamish', 'gilgamesh', 'gordius', 'hammurapi', 'hammurabi', 'herod', 'ezekias', 'hezekiah', 'husayn', 'hussein', 'husain', 'jeroboam', 'leonidas', 'macbeth', 'mithridates', 'nebuchadnezzar', 'nebuchadrezzar', 'pyrrhus', 'ramesses', 'rameses', 'ramses', 'saul', 'sennacherib', 'solomon', 'tarquinius', 'tarquin', 'pahlavi', 'pahlevi', 'agent', 'alderman', 'assemblyman', 'assemblywoman', 'contact', 'middleman', 'delegate', 'envoy', 'emissary', 'bailee', 'booker', 'deputy', 'surrogate', 'handler', 'placeholder', 'proxy', 'procurator', 'operative', 'shopper', 'legate', 'organizer', 'organiser', 'steward', 'impresario', 'promoter', 'showman', 'vicegerent', 'revenuer', 'provocateur', 'codetalker', 'windtalker', 'foot', 'noc', 'spy', 'debs', 'catherine', 'victoria', 'barbarossa', 'antoninus', 'aurelius', 'augustus', 'octavian', 'caligula', 'gaius', 'claudius', 'constantine', 'decius', 'diocletian', 'domitian', 'hadrian', 'adrian', 'julian', 'maximian', 'herculius', 'nero', 'nerva', 'theodosius', 'tiberius', 'titus', 'trajan', 'vespasian', 'knut', 'canute', 'cnut', 'edgar', 'eadwig', 'edwy', 'harefoot', 'bolingbroke', 'john', 'capet', 'shower', 'exhibitioner', 'exhibitor', 'pornographer', 'barnum', 'cody', 'diaghilev', 'hurok', 'ringling', 'mole', 'counterspy', 'infiltrator', 'sleeper']"
platform,"['apron', 'runway', 'dock', 'stage', 'turntable', 'flooring', 'floor', 'floorboard', 'parquet', 'paving', 'pavement', 'skidpan', 'macadam', 'tarmac', 'tarmacadam', 'taxiway', 'block', 'stand', 'bandstand', 'catwalk', 'stump', 'ambo', 'podium', 'pulpit', 'soapbox', 'rostrum', 'dais', 'deck', 'footboard', 'footplate', 'foretop', 'landing', 'pad', 'launchpad', 'pallet', 'wharfage', 'pier', 'wharf', 'ring', 'scaffold', 'stairhead', 'top', 'flatbed', 'curbside', 'afterdeck', 'foredeck', 'orlop', 'quarterdeck', 'levee', 'quay', 'downstage', 'setting', 'forestage', 'proscenium', 'wing', 'backstage', 'offstage', 'bridge', 'boards']"
leukaemia,"['lymphoma', 'carcinoma', 'leukemia', 'leucaemia', 'sarcoma', 'adenocarcinoma', 'hepatoma', 'hepatocarcinoma', 'mesothelioma', 'seminoma', 'chondrosarcoma', 'leiomyosarcoma', 'liposarcoma', 'myosarcoma', 'neurosarcoma', 'osteosarcoma', 'rhabdomyosarcoma', 'rhabdosarcoma', 'adenomyosarcoma', 'nephroblastoma', 'cancroid', 'epithelioma', 'melanoma', 'carcinosarcoma', 'cancer', 'angiosarcoma', 'myeloma', 'neuroblastoma', 'neuroepithelioma', 'retinoblastoma']"
mom,"['mum', 'mamma', 'mummy', 'mammy', 'ma', 'mama', 'mommy', 'momma', 'mater', 'primipara', 'puerpera', 'quadripara', 'quintipara', 'supermom', 'madonna', 'mary', 'mompreneur', 'naomi', 'noemi', 'adopter', 'begetter', 'father', 'filicide', 'mother', 'stepparent', 'dada', 'pop', 'pappa', 'papa', 'daddy', 'dad', 'pa', 'pater', 'stepfather', 'stepmother']"
yesterday,[]
beard,"['fuzz', 'whiskers', 'moustache', 'mustache', 'burnside', 'sideburn', 'mane', 'forelock', 'imperial', 'beaver', 'goatee', 'stubble', 'vandyke', 'attilio', 'toothbrush', 'mustachio', 'moustachio', 'awn', 'coat', 'pelage', 'foretop', 'pile', 'down', 'cowlick', 'coif', 'coiffure', 'hairstyle', 'hairdo', 'lock', 'bush', 'brow', 'eyebrow', 'supercilium', 'lash', 'cilium', 'eyelash', 'podetium', 'peristome', 'haustorium', 'apophysis', 'callus', 'blister', 'nodule', 'tubercle', 'spur', 'aculeus', 'acumen', 'hair', 'tomentum', 'node', 'burl', 'fur', 'fleece', 'wool', 'encolure', 'lanugo', 'beehive', 'bouffant', 'haircut', 'afro', 'fringe', 'bang', 'bob', 'wave', 'twist', 'braid', 'plait', 'tress', 'chignon', 'marcel', 'pageboy', 'pompadour', 'ponytail', 'roach', 'thatch', 'crimp', 'dreadlock', 'whorl', 'ringlet', 'curl', 'minge', 'falsie', 'seta', 'thorn', 'pricker', 'prickle', 'spikelet', 'sticker', 'spine', 'undercoat', 'underfur', 'flattop', 'butch', 'mohawk', 'permanent', 'perm', 'queue', 'pigtail', 'quiff', 'glochidium', 'glochid']"
dorm,"['hall', 'lodge', 'villa', 'house', 'camp', 'residence', 'manse', 'flophouse', 'dosshouse', 'palace', 'chapterhouse', 'dormitory', 'temple', 'court', 'duplex', 'maisonnette', 'maisonette', 'bathhouse', 'bagnio', 'accommodation', 'pad', 'diggings', 'lodgings', 'digs', 'domiciliation', 'forecastle', ""fo'c'sle"", 'seraglio', 'hareem', 'serail', 'harem', 'condominium', 'hostel', 'capitol', 'courthouse', 'conservatory', 'boardinghouse', 'bungalow', 'cottage', 'cabin', 'chalet', 'dollhouse', 'farmhouse', 'gatehouse', 'guesthouse', 'hacienda', 'mansion', 'saltbox', 'soddy', 'tabernacle', 'canteen', 'basilica', 'stabling', 'steerage', 'barrack', 'encampment', 'cantonment', 'bivouac', 'wardroom', 'ward', 'chateau', 'dacha', 'manor', 'castle', 'mcmansion', 'deanery', 'rectory', 'parsonage', 'vicarage', 'cloister', 'vatican', 'brownstone', 'sanatorium', 'cathedral', 'casern', 'hutment', 'laager', 'lager', 'shambles', 'abattoir', 'butchery', 'slaughterhouse', 'architecture', 'aviary', 'volary', 'center', 'centre', 'clubhouse', 'club', 'feedlot', 'firetrap', 'summerhouse', 'gazebo', 'glasshouse', 'greenhouse', 'hotel', 'library', 'ministry', 'mortuary', 'morgue', 'observatory', 'outbuilding', 'packinghouse', 'planetarium', 'presbytery', 'restaurant', 'eatery', 'rink', 'rotunda', 'ruin', 'school', 'schoolhouse', 'skyscraper', 'tavern', 'theatre', 'theater', 'brothel', 'bordello', 'bawdyhouse', 'cathouse', 'whorehouse', 'apartment', 'flat', 'billet', 'block', 'home', 'dwelling', 'habitation', 'domicile', 'abode', 'hospice', 'quarters', 'quartering', 'rattrap', 'shelter', 'tenement', 'barn', 'hencoop', 'henhouse', 'coop', 'stalls', 'stable', 'casino', 'belvedere', 'chancellery', 'customhouse', 'customshouse', 'pentagon', 'statehouse', 'hothouse', 'orangery', 'guildhall', 'lyceum', 'fleabag', 'inn', 'hostelry', 'auberge', 'spa', 'ritz', 'resort', 'icehouse', 'smokehouse', 'clinic', 'infirmary', 'hospital', 'crematorium', 'crematory', 'remise', 'garage', 'doghouse', 'kennel', 'jakes', 'outhouse', 'privy', 'shed', 'bethel', 'chapel', 'church', 'conventicle', 'meetinghouse', 'masjid', 'musjid', 'mosque', 'shrine', 'synagogue', 'bistro', 'brasserie', 'brewpub', 'coffeehouse', 'cafe', 'cafeteria', 'diner', 'grillroom', 'grill', 'lunchroom', 'rotisserie', 'steakhouse', 'chophouse', 'teashop', 'teahouse', 'tearoom', 'ice', 'conservatoire', 'wtc', 'taphouse', 'pothouse', 'saloon', 'pub', 'rathskeller', 'shebeen', 'zikkurat', 'zikurat', 'ziggurat', 'cinema', 'opera', 'bedsitter', 'bedsit', 'flatlet', 'penthouse', 'studio', 'suite', 'rooms', 'cellblock', 'condo', 'hearth', 'fireside', 'hermitage', 'homestead', 'messuage', 'yurt', 'dugout', 'pithouse', 'cowhouse', 'cowshed', 'byre', 'cowbarn', 'consulate', 'embassy', 'gildhall', 'khan', 'caravansary', 'caravanserai', 'imaret', 'posthouse', 'roadhouse', 'motel', 'sudatorium', 'sudatory', 'dispensary', 'creche', 'pesthouse', 'lazaret', 'lazarette', 'lazaretto', 'institution', 'asylum', 'sanitarium', 'sanatarium', 'carport', 'apiary', 'boathouse', 'toolhouse', 'toolshed', 'woodshed', 'chantry', 'abbey', 'duomo', 'kirk', 'caaba', 'kaaba', 'oracle', 'stupa', 'tope', 'pagoda', 'pantheon', 'parthenon', 'caff', 'cybercafe', 'estaminet', 'automat', 'buttery', 'alehouse', 'babel', 'bioscope', 'fleapit', 'multiplex', 'detox', 'hogan', 'tepee', 'tipi', 'teepee', 'wickiup', 'wikiup', 'wigwam', 'alcazar', 'alhambra', 'tuileries', 'versailles', 'convent', 'monastery', 'priory', 'madhouse', 'nuthouse', 'bedlam', 'minster']"
