word,cohyponyms
delphinium,"['sandwort', 'helleborine', 'strawflower', 'coneflower', 'catchfly', 'wallflower', 'stock', 'gillyflower', 'ageratum', 'cornflower', 'cudweed', 'maravilla', 'twayblade', 'bloomer', 'paeony', 'peony', 'pilewort', 'windflower', 'anemone', 'aquilege', 'columbine', 'aquilegia', 'nigella', 'spathiphyllum', 'calla', 'pink', 'lychnis', 'soapwort', 'silene', 'campion', 'cowherb', 'umbrellawort', 'portulaca', 'heliophila', 'candytuft', 'schizopetalon', 'poppy', 'corydalis', 'composite', 'ammobium', 'aster', 'daisy', 'calendula', 'catananche', 'bluebottle', 'chrysanthemum', 'mistflower', 'cosmea', 'cosmos', 'dahlia', 'filago', 'gazania', 'sunflower', 'helianthus', 'tidytips', 'marguerite', 'cineraria', 'marigold', 'pyrethrum', 'tithonia', 'ursinia', 'xeranthemum', 'zinnia', 'bartonia', 'orchid', 'cyclamen', 'sowbread', 'shortia', 'centaury', 'gentian', 'begonia', 'wandflower', 'bellwort', 'tuberose', 'commelina', 'scabious', 'scabiosa', 'achimenes', 'streptocarpus', 'scorpionweed', 'phacelia', 'snapdragon', 'calceolaria', 'slipperwort', 'gerardia', 'toadflax', 'veronica', 'speedwell', 'browallia', 'petunia', 'schizanthus', 'verbena', 'vervain', 'valerian', 'thimbleweed', 'snowdrop', 'honeysuckle', 'larkspur', 'longroot', 'carnation', 'swallowwort', 'celandine', 'bocconia', 'creamcups', 'everlasting', 'mayweed', 'tansy', 'crownbeard', 'goldilocks', 'ruddles', 'mum', 'mirasol', 'girasol', 'orchis', 'aerides', 'angrecum', 'puttyroot', 'arethusa', 'bletia', 'brassavola', 'caladenia', 'calanthe', 'calypso', 'cattleya', 'coelogyne', 'helmetflower', 'swanflower', 'swanneck', 'cymbid', 'cymbidium', 'cypripedia', 'dendrobium', 'disa', 'epidendron', 'tongueflower', 'laelia', 'liparis', 'masdevallia', 'maxillaria', 'odontoglossum', 'oncidium', 'phaius', 'pleurothallis', 'pogonia', 'greenhood', 'sobralia', 'stanhopea', 'stelis', 'vanda', 'vanilla', 'rosita', 'gentianella', 'agueweed', 'felwort', 'whitlavia', 'fiddleneck', 'gypsyweed', 'oxeye', 'rosinweed', 'cottonweed', 'rhodanthe', 'immortelle', 'wingstem', 'gravelweed', 'frostweed', 'hortensia', 'nerveroot', 'chatterbox', 'angiocarp', 'dicot', 'magnoliopsid', 'dicotyledon', 'exogen', 'liliopsid', 'endogen', 'monocot', 'monocotyledon', 'flower', 'wildflower', 'madderwort', 'jiqui', 'acerola', 'cyrilliaceae', 'pasqueflower', 'redmaids', 'bitterroot', 'flameflower', 'brittlebush', 'incienso', 'sunray', 'engelmannia', 'fleabane', 'gaillardia', 'goldenbush', 'heliopsis', 'goldfields', 'hawkbit', 'edelweiss', 'snakeroot', 'gayfeather', 'butterweed', 'ragwort', 'goldenrod', 'goatsbeard', 'waxflower', 'pinesap', 'bluebell', 'innocense', 'munjeet', 'madder', 'snowball', 'silverrod', 'chafeweed']"
penknife,"['jackknife', 'switchblade', 'barong', 'bolo', 'drawshave', 'drawknife', 'paperknife', 'parang', 'parer', 'pocketknife', 'slicer', 'catling', 'lancet', 'lance', 'scalpel']"
ambulance,"['minicab', 'wagon', 'minivan', 'waggon', 'bus', 'heap', 'jalopy', 'hack', 'cab', 'taxi', 'taxicab', 'compact', 'convertible', 'coupe', 'cruiser', 'electric', 'hardtop', 'hatchback', 'jeep', 'landrover', 'limousine', 'limo', 'loaner', 'minicar', 'racer', 'roadster', 'runabout', 'sedan', 'saloon', 'suv', 's.u.v.', 'subcompact', 'phaeton', 'tourer', 'berlin', 'finisher', 'brougham', 'amphibian', 'bloodmobile', 'automobile', 'motorcar', 'machine', 'car', 'auto', 'doodlebug', '4wd', 'golfcart', 'hearse', 'motorcycle', 'bike', 'snowplow', 'snowplough', 'motortruck', 'truck', 'motorbike', 'minibike', 'scrambler', 'dumper', 'tipper', 'dustcart', 'lorry', 'camion', 'pickup', 'wrecker', 'tractor', 'semi', 'rig', 'transporter', 'van', 'tanker', 'moped', 'technical', 'bookmobile', 'pantechnicon']"
jointer,"['bullnose', 'spokeshave', 'pick', 'plane', 'bodkin', 'poleaxe', 'poleax', 'clipper', 'adze', 'adz', 'ax', 'axe', 'chisel', 'gouge', 'hob', 'knife', 'pickaxe', 'pickax', 'razor', 'scissors', 'scythe', 'shear', 'sickle', 'awl', 'bevel', 'bill', 'billhook', 'threader', 'starter', 'crank', 'dibble', 'dibber', 'file', 'float', 'graver', 'pointrel', 'pointel', 'gutter', 'hammer', 'marlinespike', 'marlingspike', 'marlinspike', 'opener', 'pallet', 'pestle', 'pincer', 'tweezer', 'pitchfork', 'pliers', 'plyers', 'auger', 'snake', 'plunger', 'ravehook', 'sandblaster', 'saw', 'scraper', 'screwdriver', 'shovel', 'spatula', 'spreader', 'square', 'straightedge', 'trowel', 'weeder', 'wrench', 'spanner', 'burnisher', 'broadax', 'broadaxe', 'hatchet', 'piolet', 'burin', 'drove', 'barong', 'bolo', 'drawshave', 'drawknife', 'paperknife', 'parang', 'parer', 'pocketknife', 'slicer', 'mattock', 'shaver', 'shears', 'snuffers', 'pricker', 'bradawl', 'scriber', 'scribe', 'nailfile', 'rasp', 'scauper', 'scorper', 'clawhammer', 'mallet', 'beetle', 'sledgehammer', 'sledge', 'maul', 'plessor', 'plexor', 'percussor', 'latchstring', 'icepick', 'toothpick', 'crimper', 'bucksaw', 'hacksaw', 'handsaw', 'whipsaw', 'scoop', 'slice', 'slick', 'jackknife', 'penknife', 'switchblade', 'catling', 'lancet', 'lance', 'scalpel', 'snips', 'tinsnips', 'gavel', 'corkscrew', 'backsaw', 'splitsaw', 'ripsaw', 'pitsaw', 'secateurs', 'lopper', 'pruner']"
deodar,"['cedar', 'tarwood', 'pine', 'larch', 'fir', 'spruce', 'hemlock', 'cathaya', 'cypress', 'metasequoia', 'arborvitae', 'keteleeria', 'araucaria', 'podocarp', 'yacca', 'totara', 'kahikatea', 'rimu', 'nagi', 'miro', 'matai', 'yew', 'pinyon', 'pinon', 'lodgepole', 'tamarack', 'sugi', 'kawaka', 'pahautea', 'sequoia', 'redwood', 'juniper', 'kauri', 'kaury', 'tanekaha', 'ponderosa']"
cafe,"['canteen', 'hall', 'house', 'temple', 'lodge', 'villa', 'bistro', 'brasserie', 'brewpub', 'coffeehouse', 'cafeteria', 'diner', 'grillroom', 'grill', 'lunchroom', 'rotisserie', 'steakhouse', 'chophouse', 'teashop', 'teahouse', 'tearoom', 'bathhouse', 'chapterhouse', 'bagnio', 'caff', 'cybercafe', 'estaminet', 'automat', 'buttery', 'capitol', 'courthouse', 'conservatory', 'court', 'residence', 'manse', 'tabernacle', 'basilica', 'palace', 'sanatorium', 'cathedral', 'shambles', 'abattoir', 'butchery', 'slaughterhouse', 'architecture', 'aviary', 'volary', 'center', 'centre', 'clubhouse', 'club', 'dorm', 'dormitory', 'feedlot', 'firetrap', 'summerhouse', 'gazebo', 'glasshouse', 'greenhouse', 'hotel', 'library', 'ministry', 'mortuary', 'morgue', 'observatory', 'outbuilding', 'packinghouse', 'planetarium', 'presbytery', 'restaurant', 'eatery', 'rink', 'rotunda', 'ruin', 'school', 'schoolhouse', 'skyscraper', 'tavern', 'theatre', 'theater', 'brothel', 'bordello', 'bawdyhouse', 'cathouse', 'whorehouse', 'tenement', 'barn', 'hencoop', 'henhouse', 'coop', 'stalls', 'stable', 'casino', 'belvedere', 'chancellery', 'customhouse', 'customshouse', 'pentagon', 'statehouse', 'hothouse', 'orangery', 'guildhall', 'lyceum', 'fleabag', 'inn', 'hostelry', 'auberge', 'hostel', 'spa', 'ritz', 'resort', 'boardinghouse', 'bungalow', 'cottage', 'cabin', 'chalet', 'dollhouse', 'duplex', 'farmhouse', 'gatehouse', 'guesthouse', 'hacienda', 'maisonnette', 'maisonette', 'mansion', 'saltbox', 'soddy', 'icehouse', 'smokehouse', 'clinic', 'infirmary', 'hospital', 'crematorium', 'crematory', 'remise', 'garage', 'doghouse', 'kennel', 'jakes', 'outhouse', 'privy', 'shed', 'bethel', 'chapel', 'church', 'conventicle', 'meetinghouse', 'masjid', 'musjid', 'mosque', 'shrine', 'synagogue', 'ice', 'conservatoire', 'wtc', 'taphouse', 'pothouse', 'saloon', 'pub', 'rathskeller', 'shebeen', 'zikkurat', 'zikurat', 'ziggurat', 'cinema', 'opera', 'cowhouse', 'cowshed', 'byre', 'cowbarn', 'consulate', 'embassy', 'gildhall', 'khan', 'caravansary', 'caravanserai', 'imaret', 'posthouse', 'roadhouse', 'motel', 'chateau', 'dacha', 'flophouse', 'dosshouse', 'manor', 'castle', 'mcmansion', 'deanery', 'rectory', 'parsonage', 'vicarage', 'cloister', 'vatican', 'brownstone', 'sudatorium', 'sudatory', 'dispensary', 'creche', 'pesthouse', 'lazaret', 'lazarette', 'lazaretto', 'institution', 'asylum', 'sanitarium', 'sanatarium', 'carport', 'apiary', 'boathouse', 'toolhouse', 'toolshed', 'woodshed', 'chantry', 'abbey', 'duomo', 'kirk', 'caaba', 'kaaba', 'oracle', 'stupa', 'tope', 'pagoda', 'pantheon', 'parthenon', 'alehouse', 'babel', 'bioscope', 'fleapit', 'multiplex', 'alcazar', 'alhambra', 'tuileries', 'versailles', 'convent', 'monastery', 'priory', 'madhouse', 'nuthouse', 'bedlam', 'minster']"
stickleback,"['whiting', 'billfish', 'squirrelfish', 'boarfish', 'prickleback', 'perch', 'sunfish', 'tilefish', 'snapper', 'bream', 'mullet', 'angelfish', 'flathead', 'dollarfish', 'hogfish', 'pigfish', 'bonito', 'driftfish', 'dory', 'sandfish', 'surffish', 'gudgeon', 'butterfish', 'catfish', 'wolffish', 'moonfish', 'yellowtail', 'rudderfish', 'blackfish', 'pout', 'eelpout', 'tuna', 'skipjack', 'rockfish', 'bullhead', 'leatherjacket', 'ling', 'kingfish', 'anomalops', 'batfish', 'monkfish', 'angler', 'anglerfish', 'lotte', 'goosefish', 'allmouth', 'toadfish', 'frogfish', 'percoid', 'percoidean', 'remora', 'suckerfish', 'silversides', 'silverside', 'barracuda', 'launce', 'dragonet', 'scorpaenoid', 'plectognath', 'flatfish', 'needlefish', 'gar', 'soldierfish', 'oysterfish', 'brotula', 'pearlfish', 'robalo', 'pike', 'centrarchid', 'bass', 'serranid', 'surfperch', 'bigeye', 'catalufa', 'cardinalfish', 'bluefish', 'cobia', 'carangid', 'dolphinfish', 'dolphin', 'mahimahi', 'blanquillo', 'cichlid', 'grunt', 'sparid', 'sciaenid', 'spadefish', 'demoiselle', 'damselfish', 'wrasse', 'pollyfish', 'parrotfish', 'threadfin', 'jawfish', 'stargazer', 'blennioid', 'goby', 'sleeper', 'archerfish', 'surgeonfish', 'gempylid', 'cutlassfish', 'hairtail', 'scombroid', 'stromateid', 'clingfish', 'tripletail', 'mojarra', 'sharksucker', 'whalesucker', 'jacksmelt', 'lingcod', 'scorpaenid', 'sculpin', 'lumpfish', 'snailfish', 'seasnail', 'poacher', 'greenling', 'gurnard', 'butterflyfish', 'triggerfish', 'filefish', 'trunkfish', 'boxfish', 'globefish', 'puffer', 'pufferfish', 'blowfish', 'headfish', 'mola', 'flounder', 'holibut', 'halibut', 'tonguefish', 'sole', 'ribbonfish', 'snook', 'muskellunge', 'pickerel', 'crappie', 'pumpkinseed', 'soapfish', 'flamefish', 'conchfish', 'jack', 'horsefish', 'horsehead', 'pompano', 'pilotfish', 'scad', 'bolti', 'muttonfish', 'schoolmaster', 'margate', 'tomtate', 'cottonwick', 'porkfish', 'pompon', 'sheepshead', 'pinfish', 'pomfret', 'porgy', 'drum', 'drumfish', 'jewfish', 'mulloway', 'maigre', 'maiger', 'croaker', 'goatfish', 'surmullet', 'liza', 'chaetodon', 'beaugregory', 'puddingwife', 'bluehead', 'tautog', 'bergall', 'cunner', 'barbu', 'blenny', 'clinid', 'pikeblenny', 'gunnel', 'ghostfish', 'wrymouth', 'mudskipper', 'mudspringer', 'doctorfish', 'escolar', 'oilfish', 'mackerel', 'tunny', 'swordfish', 'sailfish', 'louvar', 'squaretail', 'palometa', 'harvestfish', 'barrelfish', 'skilletfish', 'scorpionfish', 'lionfish', 'stonefish', 'grubby', 'lumpsucker', 'pogge', 'alligatorfish', 'convictfish', 'searobin', 'oldwench', 'oldwife', 'leatherfish', 'cowfish', 'porcupinefish', 'balloonfish', 'burrfish', 'plaice', 'whiff', 'windowpane', 'brill', 'turbot', 'hogchoker', 'topminnow', 'cusk', 'sardine', 'saurel', 'scup', 'redfish', 'shiner', 'malacopterygian', 'cornetfish', 'pipefish', 'snipefish', 'shrimpfish', 'trumpetfish', 'halfbeak', 'saury', 'acanthopterygian', 'sweeper', 'ganoid', 'ostariophysi', 'gadoid', 'eel', 'clupeid', 'anchovy', 'salmonid', 'whitefish', 'smelt', 'tarpon', 'bonefish', 'argentine', 'lanternfish', 'lizardfish', 'snakefish', 'greeneye', 'lancetfish', 'opah', 'oarfish', 'seahorse', 'timucu', 'grindle', 'bowfin', 'dogfish', 'paddlefish', 'duckbill', 'sturgeon', 'garpike', 'garfish', 'loach', 'cyprinid', 'catostomid', 'cyprinodont', 'poeciliid', 'characid', 'characin', 'silurid', 'mudcat', 'goujon', 'cod', 'codfish', 'haddock', 'pollock', 'pollack', 'hake', 'torsk', 'grenadier', 'rattail', 'elver', 'moray', 'conger', 'shad', 'alewife', 'menhaden', 'herring', 'pilchard', 'salmon', 'trout', 'char', 'charr', 'cisco', 'sparling', 'capelan', 'caplin', 'capelin', 'tenpounder', 'ladyfish', 'dealfish', 'hausen', 'beluga', 'walleye', 'bluegill', 'stumpknocker', 'smallmouth', 'largemouth', 'striper', 'wreckfish', 'grouper', 'runner', 'leatherjack', 'threadfish', 'amberjack', 'amberfish', 'lookdown', 'permit', 'cigarfish', 'quiaquia', 'mademoiselle', 'chenfish', 'queenfish', 'corbina', 'weakfish', 'shanny', 'snakeblenny', 'eelblenny', 'tinker', 'wahoo', 'albacore', 'bluefin', 'yellowfin', 'marlin', 'spearfish', 'rasher', 'rosefish', 'carp', 'tench', 'dace', 'chub', 'roach', 'rudd', 'minnow', 'goldfish', 'sucker', 'killifish', 'swordtail', 'helleri', 'guppy', 'mosquitofish', 'platy', 'mollie', 'molly', 'tetra', 'piranha', 'pirana', 'caribe', 'sheatfish', 'hornpout', 'codling', 'burbot', 'schrod', 'scrod', 'allice', 'allis', 'sild', 'brisling', 'sprat', 'sockeye', 'chinook', 'chum', 'coho', 'cohoe']"
pelican,"['gannet', 'cormorant', 'anhinga', 'darter', 'snakebird', 'tropicbird', 'solan', 'booby', 'auk', 'puffin', 'larid', 'skimmer', 'jaeger', 'auklet', 'razorbill', 'dovekie', 'guillemot', 'diver', 'loon', 'grebe', 'penguin', 'albatross', 'mollymawk', 'petrel', 'gull', 'seagull', 'tern', 'bonxie', 'skua', 'murre', 'dabchick', 'adelie', 'gooney', 'goony', 'goonie', 'fulmar', 'shearwater', 'mew', 'cob', 'blackcap', 'pewit', 'kittiwake']"
dredger,"['scow', 'wherry', 'houseboat', 'pontoon', 'showboat', 'gig', 'ark', 'flatboat', 'lighter', 'barge', 'hoy', 'bumboat', 'narrowboat', 'catamaran', 'ferryboat', 'ferry', 'fireboat', 'gondola', 'gunboat', 'junk', 'longboat', 'lugger', 'mackinaw', 'packet', 'mailboat', 'powerboat', 'motorboat', 'punt', 'steamboat', 'surfboat', 'tender', 'pinnace', 'cutter', 'towboat', 'tug', 'tugboat', 'tower', 'cruiser', 'launch', 'outboard', 'speedboat', 'scooter', 'keelboat', 'lifeboat', 'whaleboat', 'canoe', 'cockleshell', 'coracle', 'dory', 'rowboat', 'dinghy', 'skiff', 'yawl', 'hydroplane', 'hydrofoil', 'birchbark', 'pirogue', 'dugout', 'kayak', 'shell', 'sampan', 'jolly', 'scull']"
petrel,"['albatross', 'mollymawk', 'gooney', 'goony', 'goonie', 'fulmar', 'shearwater', 'auk', 'puffin', 'larid', 'skimmer', 'jaeger', 'auklet', 'razorbill', 'dovekie', 'guillemot', 'diver', 'loon', 'grebe', 'pelican', 'gannet', 'cormorant', 'anhinga', 'darter', 'snakebird', 'tropicbird', 'penguin', 'gull', 'seagull', 'tern', 'bonxie', 'skua', 'murre', 'dabchick', 'solan', 'booby', 'adelie', 'mew', 'cob', 'blackcap', 'pewit', 'kittiwake']"
snook,"['kingfish', 'perch', 'surffish', 'tilefish', 'snapper', 'bream', 'mullet', 'angelfish', 'butterfish', 'whiting', 'dollarfish', 'yellowtail', 'hogfish', 'pigfish', 'jewfish', 'rudderfish', 'bonito', 'skipjack', 'driftfish', 'saurel', 'scup', 'cero', 'sandfish', 'brotula', 'pearlfish', 'robalo', 'pike', 'centrarchid', 'sunfish', 'bass', 'serranid', 'surfperch', 'bigeye', 'catalufa', 'cardinalfish', 'bluefish', 'cobia', 'carangid', 'dolphinfish', 'dolphin', 'mahimahi', 'blanquillo', 'cichlid', 'grunt', 'sparid', 'sciaenid', 'spadefish', 'demoiselle', 'damselfish', 'wrasse', 'pollyfish', 'parrotfish', 'threadfin', 'jawfish', 'stargazer', 'blennioid', 'goby', 'gudgeon', 'sleeper', 'flathead', 'archerfish', 'surgeonfish', 'gempylid', 'cutlassfish', 'hairtail', 'scombroid', 'stromateid', 'clingfish', 'tripletail', 'mojarra', 'muskellunge', 'pickerel', 'crappie', 'pumpkinseed', 'soapfish', 'flamefish', 'conchfish', 'jack', 'moonfish', 'horsefish', 'horsehead', 'pompano', 'pilotfish', 'scad', 'bolti', 'muttonfish', 'schoolmaster', 'margate', 'tomtate', 'cottonwick', 'porkfish', 'pompon', 'sheepshead', 'pinfish', 'squirrelfish', 'pomfret', 'porgy', 'drum', 'drumfish', 'mulloway', 'maigre', 'maiger', 'croaker', 'goatfish', 'surmullet', 'liza', 'chaetodon', 'beaugregory', 'puddingwife', 'bluehead', 'blackfish', 'tautog', 'bergall', 'cunner', 'barbu', 'blenny', 'clinid', 'pikeblenny', 'gunnel', 'prickleback', 'ghostfish', 'wrymouth', 'wolffish', 'catfish', 'pout', 'eelpout', 'mudskipper', 'mudspringer', 'doctorfish', 'escolar', 'oilfish', 'mackerel', 'tuna', 'tunny', 'swordfish', 'sailfish', 'billfish', 'louvar', 'squaretail', 'palometa', 'harvestfish', 'barrelfish', 'skilletfish', 'walleye', 'dory', 'bluegill', 'stumpknocker', 'smallmouth', 'largemouth', 'striper', 'rockfish', 'wreckfish', 'grouper', 'runner', 'leatherjack', 'leatherjacket', 'threadfish', 'amberjack', 'amberfish', 'lookdown', 'permit', 'cigarfish', 'quiaquia', 'mademoiselle', 'redfish', 'chenfish', 'queenfish', 'corbina', 'weakfish', 'shanny', 'snakeblenny', 'eelblenny', 'shiner', 'tinker', 'wahoo', 'albacore', 'bluefin', 'yellowfin', 'marlin', 'spearfish', 'coney', 'hind', 'cavalla', 'pintado', 'sierra']"
metasequoia,"['cedar', 'tarwood', 'pine', 'larch', 'fir', 'spruce', 'hemlock', 'cathaya', 'cypress', 'arborvitae', 'keteleeria', 'araucaria', 'podocarp', 'yacca', 'totara', 'kahikatea', 'rimu', 'nagi', 'miro', 'matai', 'yew', 'pinyon', 'pinon', 'lodgepole', 'tamarack', 'deodar', 'sugi', 'kawaka', 'pahautea', 'sequoia', 'redwood', 'juniper', 'kauri', 'kaury', 'tanekaha', 'ponderosa', 'gnetum', 'gingko', 'ginkgo', 'conifer']"
bowfin,"['billfish', 'whiting', 'gar', 'ling', 'grindle', 'dogfish', 'paddlefish', 'duckbill', 'sturgeon', 'garpike', 'garfish', 'needlefish', 'hausen', 'beluga', 'catfish', 'sandfish', 'wolffish', 'moonfish', 'ribbonfish', 'squirrelfish', 'boarfish', 'prickleback', 'topminnow', 'bullhead', 'cusk', 'tuna', 'sardine', 'perch', 'sunfish', 'tilefish', 'snapper', 'bream', 'mullet', 'angelfish', 'gudgeon', 'flathead', 'pout', 'eelpout', 'blackfish', 'dollarfish', 'hogfish', 'pigfish', 'bonito', 'driftfish', 'malacopterygian', 'cornetfish', 'pipefish', 'snipefish', 'shrimpfish', 'trumpetfish', 'halfbeak', 'saury', 'acanthopterygian', 'sweeper', 'ganoid', 'ostariophysi', 'gadoid', 'eel', 'clupeid', 'anchovy', 'salmonid', 'whitefish', 'smelt', 'tarpon', 'bonefish', 'argentine', 'lanternfish', 'lizardfish', 'snakefish', 'greeneye', 'lancetfish', 'opah', 'oarfish', 'seahorse', 'timucu', 'anomalops', 'dory', 'stickleback', 'batfish', 'monkfish', 'angler', 'anglerfish', 'lotte', 'goosefish', 'allmouth', 'toadfish', 'frogfish', 'percoid', 'percoidean', 'remora', 'suckerfish', 'silversides', 'silverside', 'barracuda', 'launce', 'dragonet', 'scorpaenoid', 'plectognath', 'flatfish', 'loach', 'cyprinid', 'catostomid', 'cyprinodont', 'poeciliid', 'characid', 'characin', 'silurid', 'mudcat', 'goujon', 'cod', 'codfish', 'haddock', 'pollock', 'pollack', 'hake', 'torsk', 'grenadier', 'rattail', 'elver', 'moray', 'conger', 'shad', 'alewife', 'menhaden', 'herring', 'pilchard', 'salmon', 'trout', 'char', 'charr', 'cisco', 'sparling', 'capelan', 'caplin', 'capelin', 'tenpounder', 'ladyfish', 'dealfish', 'soldierfish', 'oysterfish', 'brotula', 'pearlfish', 'robalo', 'pike', 'centrarchid', 'bass', 'serranid', 'surffish', 'surfperch', 'bigeye', 'catalufa', 'cardinalfish', 'bluefish', 'cobia', 'carangid', 'dolphinfish', 'dolphin', 'mahimahi', 'blanquillo', 'cichlid', 'grunt', 'sparid', 'sciaenid', 'spadefish', 'demoiselle', 'damselfish', 'wrasse', 'pollyfish', 'parrotfish', 'threadfin', 'jawfish', 'stargazer', 'blennioid', 'goby', 'sleeper', 'archerfish', 'surgeonfish', 'gempylid', 'cutlassfish', 'hairtail', 'scombroid', 'stromateid', 'butterfish', 'clingfish', 'tripletail', 'mojarra', 'sharksucker', 'whalesucker', 'jacksmelt', 'lingcod', 'scorpaenid', 'sculpin', 'lumpfish', 'snailfish', 'seasnail', 'poacher', 'greenling', 'gurnard', 'butterflyfish', 'triggerfish', 'filefish', 'trunkfish', 'boxfish', 'globefish', 'puffer', 'pufferfish', 'blowfish', 'headfish', 'mola', 'flounder', 'holibut', 'halibut', 'tonguefish', 'sole', 'carp', 'tench', 'dace', 'chub', 'shiner', 'roach', 'rudd', 'minnow', 'goldfish', 'sucker', 'killifish', 'swordtail', 'helleri', 'guppy', 'mosquitofish', 'platy', 'mollie', 'molly', 'tetra', 'piranha', 'pirana', 'caribe', 'sheatfish', 'hornpout', 'codling', 'burbot', 'schrod', 'scrod', 'allice', 'allis', 'sild', 'brisling', 'sprat', 'redfish', 'sockeye', 'chinook', 'chum', 'coho', 'cohoe', 'snook', 'muskellunge', 'pickerel', 'crappie', 'pumpkinseed', 'soapfish', 'flamefish', 'conchfish', 'jack', 'horsefish', 'horsehead', 'pompano', 'pilotfish', 'scad', 'bolti', 'muttonfish', 'schoolmaster', 'yellowtail', 'margate', 'tomtate', 'cottonwick', 'porkfish', 'pompon', 'sheepshead', 'pinfish', 'pomfret', 'porgy', 'drum', 'drumfish', 'jewfish', 'mulloway', 'maigre', 'maiger', 'croaker', 'goatfish', 'surmullet', 'liza', 'rudderfish', 'chaetodon', 'beaugregory', 'puddingwife', 'bluehead', 'tautog', 'bergall', 'cunner', 'barbu', 'blenny', 'clinid', 'pikeblenny', 'gunnel', 'ghostfish', 'wrymouth', 'mudskipper', 'mudspringer', 'doctorfish', 'escolar', 'oilfish', 'mackerel', 'tunny', 'skipjack', 'swordfish', 'sailfish', 'louvar', 'squaretail', 'palometa', 'harvestfish', 'barrelfish', 'skilletfish', 'scorpionfish', 'lionfish', 'stonefish', 'rockfish', 'grubby', 'lumpsucker', 'pogge', 'alligatorfish', 'convictfish', 'searobin', 'oldwench', 'oldwife', 'leatherfish', 'leatherjacket', 'cowfish', 'porcupinefish', 'balloonfish', 'burrfish', 'plaice', 'whiff', 'windowpane', 'brill', 'turbot', 'hogchoker']"
